Time (ms),Throughput (Mbps),UE,Scenario,Num_UEs,Repetition
200,0.74291,21,cb,10,3
210,0.65804,6,cb,10,3
210,0.89732,3,cb,10,3
210,0.53839,8,cb,10,3
210,1.01697,10,cb,10,3
210,0.59822,13,cb,10,3
210,0.89732,14,cb,10,3
210,1.85447,16,cb,10,3
210,0.8375,17,cb,10,3
210,0.77768,19,cb,10,3
210,0.53839,21,cb,10,3
220,0.85397,6,cb,10,3
220,0.85397,3,cb,10,3
220,0.74011,8,cb,10,3
220,1.02477,10,cb,10,3
220,0.56932,13,cb,10,3
220,1.42329,14,cb,10,3
220,1.48022,16,cb,10,3
220,1.2525,17,cb,10,3
220,1.53715,19,cb,10,3
220,0.74011,21,cb,10,3
230,0.85842,6,cb,10,3
230,0.85842,3,cb,10,3
230,0.51505,8,cb,10,3
230,0.97287,10,cb,10,3
230,0.74396,13,cb,10,3
230,0.0,14,cb,10,3
230,1.48792,16,cb,10,3
230,0.51505,17,cb,10,3
230,0.80119,19,cb,10,3
230,0.68673,21,cb,10,3
240,0.57067,6,cb,10,3
240,0.57067,3,cb,10,3
240,0.85601,8,cb,10,3
240,1.19841,10,cb,10,3
240,0.74187,13,cb,10,3
240,1.94029,14,cb,10,3
240,1.19841,16,cb,10,3
240,1.31255,17,cb,10,3
240,1.08428,19,cb,10,3
240,0.57067,21,cb,10,3
250,0.94737,6,cb,10,3
250,0.94737,3,cb,10,3
250,0.88816,8,cb,10,3
250,0.88816,10,cb,10,3
250,0.88816,13,cb,10,3
250,0.88816,14,cb,10,3
250,1.36185,16,cb,10,3
250,1.24342,17,cb,10,3
250,1.24342,19,cb,10,3
250,0.88816,21,cb,10,3
260,0.5194,6,cb,10,3
260,0.57711,3,cb,10,3
260,0.86567,8,cb,10,3
260,1.38507,10,cb,10,3
260,0.57711,13,cb,10,3
260,1.21193,14,cb,10,3
260,1.38507,16,cb,10,3
260,0.86567,17,cb,10,3
260,0.98109,19,cb,10,3
260,0.92338,21,cb,10,3
270,0.6278,6,cb,10,3
270,0.74194,3,cb,10,3
270,0.91316,8,cb,10,3
270,0.91316,10,cb,10,3
270,0.74194,13,cb,10,3
270,0.85609,14,cb,10,3
270,0.79901,16,cb,10,3
270,1.36974,17,cb,10,3
270,1.14145,19,cb,10,3
270,0.57072,21,cb,10,3
280,0.68435,6,cb,10,3
280,0.57029,3,cb,10,3
280,0.68435,8,cb,10,3
280,0.96949,10,cb,10,3
280,0.68435,13,cb,10,3
280,1.19761,14,cb,10,3
280,1.02652,16,cb,10,3
280,0.7984,17,cb,10,3
280,1.19761,19,cb,10,3
280,0.57029,21,cb,10,3
290,0.71812,6,cb,10,3
290,0.77797,3,cb,10,3
290,0.77797,8,cb,10,3
290,1.37641,10,cb,10,3
290,0.9575,13,cb,10,3
290,0.65828,14,cb,10,3
290,1.19687,16,cb,10,3
290,0.89766,17,cb,10,3
290,1.13703,19,cb,10,3
290,0.59844,21,cb,10,3
300,0.91518,6,cb,10,3
300,0.74358,3,cb,10,3
300,0.91518,8,cb,10,3
300,1.08678,10,cb,10,3
300,0.68639,13,cb,10,3
300,1.25837,14,cb,10,3
300,1.08678,16,cb,10,3
300,1.42997,17,cb,10,3
300,0.40039,19,cb,10,3
300,0.62919,21,cb,10,3
310,0.71855,6,cb,10,3
310,0.95807,3,cb,10,3
310,1.31735,8,cb,10,3
310,0.95807,10,cb,10,3
310,0.65868,13,cb,10,3
310,0.89819,14,cb,10,3
310,1.13771,16,cb,10,3
310,1.07783,17,cb,10,3
310,1.43711,19,cb,10,3
310,0.95807,21,cb,10,3
320,0.65854,6,cb,10,3
320,0.71841,3,cb,10,3
320,1.01774,8,cb,10,3
320,1.25721,10,cb,10,3
320,1.07761,13,cb,10,3
320,1.49668,14,cb,10,3
320,0.89801,16,cb,10,3
320,1.25721,17,cb,10,3
320,1.07761,19,cb,10,3
320,0.71841,21,cb,10,3
330,1.03111,6,cb,10,3
330,0.97382,3,cb,10,3
330,0.97382,8,cb,10,3
330,0.97382,10,cb,10,3
330,0.97382,13,cb,10,3
330,0.85926,14,cb,10,3
330,1.03111,16,cb,10,3
330,0.85926,17,cb,10,3
330,1.08839,19,cb,10,3
330,0.97382,21,cb,10,3
340,1.19308,6,cb,10,3
340,0.71585,3,cb,10,3
340,0.71585,8,cb,10,3
340,0.95447,10,cb,10,3
340,0.6562,13,cb,10,3
340,1.19308,14,cb,10,3
340,1.13343,16,cb,10,3
340,1.01412,17,cb,10,3
340,0.83516,19,cb,10,3
340,0.6562,21,cb,10,3
350,0.89579,6,cb,10,3
350,1.01522,3,cb,10,3
350,1.01522,8,cb,10,3
350,1.31382,10,cb,10,3
350,0.71663,13,cb,10,3
350,1.2541,14,cb,10,3
350,1.13466,16,cb,10,3
350,1.19438,17,cb,10,3
350,1.43326,19,cb,10,3
350,1.07494,21,cb,10,3
360,1.02924,6,cb,10,3
360,0.62898,3,cb,10,3
360,0.68616,8,cb,10,3
360,0.68616,10,cb,10,3
360,1.31514,13,cb,10,3
360,0.8577,14,cb,10,3
360,1.08642,16,cb,10,3
360,1.08642,17,cb,10,3
360,0.80052,19,cb,10,3
360,0.97206,21,cb,10,3
370,0.73928,6,cb,10,3
370,0.68241,3,cb,10,3
370,0.96675,8,cb,10,3
370,1.42168,10,cb,10,3
370,1.08048,13,cb,10,3
370,1.13735,14,cb,10,3
370,1.13735,16,cb,10,3
370,0.73928,17,cb,10,3
370,0.85301,19,cb,10,3
370,0.68241,21,cb,10,3
380,0.74697,6,cb,10,3
380,0.74697,3,cb,10,3
380,1.09173,8,cb,10,3
380,0.68951,10,cb,10,3
380,0.91935,13,cb,10,3
380,0.91935,14,cb,10,3
380,0.74697,16,cb,10,3
380,0.97681,17,cb,10,3
380,1.14919,19,cb,10,3
380,0.97681,21,cb,10,3
390,1.13557,6,cb,10,3
390,1.07581,3,cb,10,3
390,0.7172,8,cb,10,3
390,1.49417,10,cb,10,3
390,1.31487,13,cb,10,3
390,1.31487,14,cb,10,3
390,1.43441,16,cb,10,3
390,1.49417,17,cb,10,3
390,1.01604,19,cb,10,3
390,0.77697,21,cb,10,3
400,1.02858,6,cb,10,3
400,1.14287,3,cb,10,3
400,0.74286,8,cb,10,3
400,1.14287,10,cb,10,3
400,1.02858,13,cb,10,3
400,1.08572,14,cb,10,3
400,0.80001,16,cb,10,3
400,0.85715,17,cb,10,3
400,1.3143,19,cb,10,3
400,1.08572,21,cb,10,3
410,1.14061,6,cb,10,3
410,1.02655,3,cb,10,3
410,0.7414,8,cb,10,3
410,0.11406,10,cb,10,3
410,1.08358,13,cb,10,3
410,1.02655,14,cb,10,3
410,0.96952,16,cb,10,3
410,0.79843,17,cb,10,3
410,1.02655,19,cb,10,3
410,1.08358,21,cb,10,3
420,1.07776,6,cb,10,3
420,1.13763,3,cb,10,3
420,1.13763,8,cb,10,3
420,1.73639,10,cb,10,3
420,1.01788,13,cb,10,3
420,1.13763,14,cb,10,3
420,1.13763,16,cb,10,3
420,1.49688,17,cb,10,3
420,1.19751,19,cb,10,3
420,0.7185,21,cb,10,3
430,1.2578,6,cb,10,3
430,1.13801,3,cb,10,3
430,1.07811,8,cb,10,3
430,1.2578,10,cb,10,3
430,0.53906,13,cb,10,3
430,0.95832,14,cb,10,3
430,1.1979,16,cb,10,3
430,0.71874,17,cb,10,3
430,0.83853,19,cb,10,3
430,1.13801,21,cb,10,3
440,1.14309,6,cb,10,3
440,1.14309,3,cb,10,3
440,0.80016,8,cb,10,3
440,0.97162,10,cb,10,3
440,1.48601,13,cb,10,3
440,1.02878,14,cb,10,3
440,0.97162,16,cb,10,3
440,1.08593,17,cb,10,3
440,0.97162,19,cb,10,3
440,1.08593,21,cb,10,3
450,0.83582,6,cb,10,3
450,0.77612,3,cb,10,3
450,1.07462,8,cb,10,3
450,0.71641,10,cb,10,3
450,1.25373,13,cb,10,3
450,0.83582,14,cb,10,3
450,1.19402,16,cb,10,3
450,1.13432,17,cb,10,3
450,1.01492,19,cb,10,3
450,0.77612,21,cb,10,3
460,0.4003,6,cb,10,3
460,0.85779,3,cb,10,3
460,1.2009,8,cb,10,3
460,1.14372,10,cb,10,3
460,0.85779,13,cb,10,3
460,1.37246,14,cb,10,3
460,0.74342,16,cb,10,3
460,1.31528,17,cb,10,3
460,1.71558,19,cb,10,3
460,0.74342,21,cb,10,3
470,0.62897,6,cb,10,3
470,0.74333,3,cb,10,3
470,1.54384,8,cb,10,3
470,0.62897,10,cb,10,3
470,1.48666,13,cb,10,3
470,0.91487,14,cb,10,3
470,0.80051,16,cb,10,3
470,1.08641,17,cb,10,3
470,0.11436,19,cb,10,3
470,0.80051,21,cb,10,3
480,1.01577,6,cb,10,3
480,1.19502,3,cb,10,3
480,0.83651,8,cb,10,3
480,1.85228,10,cb,10,3
480,1.25477,13,cb,10,3
480,1.13527,14,cb,10,3
480,1.67303,16,cb,10,3
480,1.07552,17,cb,10,3
480,1.73278,19,cb,10,3
480,1.25477,21,cb,10,3
490,0.74355,6,cb,10,3
490,1.20112,3,cb,10,3
490,1.14392,8,cb,10,3
490,1.20112,10,cb,10,3
490,1.14392,13,cb,10,3
490,1.31551,14,cb,10,3
490,1.31551,16,cb,10,3
490,1.08672,17,cb,10,3
490,1.25831,19,cb,10,3
490,1.14392,21,cb,10,3
500,1.25644,6,cb,10,3
500,0.83762,3,cb,10,3
500,1.25644,8,cb,10,3
500,0.71796,10,cb,10,3
500,0.65813,13,cb,10,3
500,0.71796,14,cb,10,3
500,0.89745,16,cb,10,3
500,1.31627,17,cb,10,3
500,0.83762,19,cb,10,3
500,1.19661,21,cb,10,3
510,0.77871,6,cb,10,3
510,0.83861,3,cb,10,3
510,1.19801,8,cb,10,3
510,0.95841,10,cb,10,3
510,1.01831,13,cb,10,3
510,0.95841,14,cb,10,3
510,0.71881,16,cb,10,3
510,0.59901,17,cb,10,3
510,0.5391,19,cb,10,3
510,0.83861,21,cb,10,3
520,1.02816,6,cb,10,3
520,1.14241,3,cb,10,3
520,0.79968,8,cb,10,3
520,1.25665,10,cb,10,3
520,1.54225,13,cb,10,3
520,1.14241,14,cb,10,3
520,1.54225,16,cb,10,3
520,1.14241,17,cb,10,3
520,1.88497,19,cb,10,3
520,1.19953,21,cb,10,3
530,1.01528,6,cb,10,3
530,0.77639,3,cb,10,3
530,0.83612,8,cb,10,3
530,1.01528,10,cb,10,3
530,1.07501,13,cb,10,3
530,1.3139,14,cb,10,3
530,1.01528,16,cb,10,3
530,0.89584,17,cb,10,3
530,0.83612,19,cb,10,3
530,1.19445,21,cb,10,3
540,0.3593,6,cb,10,3
540,1.25754,3,cb,10,3
540,1.01801,8,cb,10,3
540,1.43719,10,cb,10,3
540,0.95813,13,cb,10,3
540,0.65871,14,cb,10,3
540,1.25754,16,cb,10,3
540,1.25754,17,cb,10,3
540,0.77848,19,cb,10,3
540,0.83836,21,cb,10,3
550,0.8592,6,cb,10,3
550,1.60383,3,cb,10,3
550,0.97375,8,cb,10,3
550,0.91648,10,cb,10,3
550,1.20287,13,cb,10,3
550,1.03103,14,cb,10,3
550,0.63008,16,cb,10,3
550,0.8592,17,cb,10,3
550,1.03103,19,cb,10,3
550,0.97375,21,cb,10,3
560,1.14262,6,cb,10,3
560,1.14262,3,cb,10,3
560,1.14262,8,cb,10,3
560,0.79984,10,cb,10,3
560,0.79984,13,cb,10,3
560,1.42828,14,cb,10,3
560,1.14262,16,cb,10,3
560,1.31402,17,cb,10,3
560,1.42828,19,cb,10,3
560,1.19975,21,cb,10,3
570,1.19442,6,cb,10,3
570,1.19442,3,cb,10,3
570,0.89582,8,cb,10,3
570,1.01526,10,cb,10,3
570,0.77637,13,cb,10,3
570,0.95554,14,cb,10,3
570,1.1347,16,cb,10,3
570,1.07498,17,cb,10,3
570,1.01526,19,cb,10,3
570,1.37359,21,cb,10,3
580,1.19929,6,cb,10,3
580,0.79953,3,cb,10,3
580,1.48484,8,cb,10,3
580,1.48484,10,cb,10,3
580,1.19929,13,cb,10,3
580,1.2564,14,cb,10,3
580,0.91375,16,cb,10,3
580,0.91375,17,cb,10,3
580,1.14218,19,cb,10,3
580,0.79953,21,cb,10,3
590,1.14281,6,cb,10,3
590,1.19995,3,cb,10,3
590,1.19995,8,cb,10,3
590,0.85711,10,cb,10,3
590,0.85711,13,cb,10,3
590,0.74283,14,cb,10,3
590,1.08567,16,cb,10,3
590,0.91425,17,cb,10,3
590,0.97139,19,cb,10,3
590,1.14281,21,cb,10,3
600,0.89859,6,cb,10,3
600,0.83869,3,cb,10,3
600,0.83869,8,cb,10,3
600,0.65897,10,cb,10,3
600,1.25803,13,cb,10,3
600,0.89859,14,cb,10,3
600,0.89859,16,cb,10,3
600,1.43775,17,cb,10,3
600,1.01841,19,cb,10,3
600,0.83869,21,cb,10,3
610,1.2579,6,cb,10,3
610,1.1381,3,cb,10,3
610,1.3178,8,cb,10,3
610,1.1381,10,cb,10,3
610,1.3178,13,cb,10,3
610,1.2579,14,cb,10,3
610,1.3777,16,cb,10,3
610,1.0183,17,cb,10,3
610,0.7787,19,cb,10,3
610,1.2579,21,cb,10,3
620,1.31824,6,cb,10,3
620,1.498,3,cb,10,3
620,0.83888,8,cb,10,3
620,1.73768,10,cb,10,3
620,1.31824,13,cb,10,3
620,1.13848,14,cb,10,3
620,0.71904,16,cb,10,3
620,0.95872,17,cb,10,3
620,0.8988,19,cb,10,3
620,1.25832,21,cb,10,3
630,1.31619,6,cb,10,3
630,0.83757,3,cb,10,3
630,1.31619,8,cb,10,3
630,0.23931,10,cb,10,3
630,0.8974,13,cb,10,3
630,1.43584,14,cb,10,3
630,1.13671,16,cb,10,3
630,0.77775,17,cb,10,3
630,1.49567,19,cb,10,3
630,0.8974,21,cb,10,3
640,1.02795,6,cb,10,3
640,1.25639,3,cb,10,3
640,1.48482,8,cb,10,3
640,1.59904,10,cb,10,3
640,1.19928,13,cb,10,3
640,0.97085,14,cb,10,3
640,0.97085,16,cb,10,3
640,0.91374,17,cb,10,3
640,1.08506,19,cb,10,3
640,1.25639,21,cb,10,3
650,1.316,6,cb,10,3
650,1.25618,3,cb,10,3
650,1.01691,8,cb,10,3
650,0.89727,10,cb,10,3
650,1.37581,13,cb,10,3
650,0.41873,14,cb,10,3
650,1.13654,16,cb,10,3
650,1.97399,17,cb,10,3
650,1.19636,19,cb,10,3
650,0.83745,21,cb,10,3
660,0.97061,6,cb,10,3
660,0.85642,3,cb,10,3
660,1.25608,8,cb,10,3
660,0.85642,10,cb,10,3
660,0.85642,13,cb,10,3
660,1.76993,14,cb,10,3
660,0.97061,16,cb,10,3
660,0.0,17,cb,10,3
660,0.85642,19,cb,10,3
660,1.0848,21,cb,10,3
670,0.95818,6,cb,10,3
670,1.13784,3,cb,10,3
670,1.37738,8,cb,10,3
670,1.49715,10,cb,10,3
670,1.01806,13,cb,10,3
670,0.83841,14,cb,10,3
670,1.13784,16,cb,10,3
670,1.67681,17,cb,10,3
670,1.13784,19,cb,10,3
670,1.01806,21,cb,10,3
680,1.36475,6,cb,10,3
680,1.08043,3,cb,10,3
680,1.30789,8,cb,10,3
680,0.9667,10,cb,10,3
680,1.30789,13,cb,10,3
680,1.13729,14,cb,10,3
680,1.13729,16,cb,10,3
680,1.47848,17,cb,10,3
680,1.19416,19,cb,10,3
680,1.25102,21,cb,10,3
690,0.86117,6,cb,10,3
690,1.37787,3,cb,10,3
690,1.37787,8,cb,10,3
690,0.86117,10,cb,10,3
690,0.91858,13,cb,10,3
690,0.80376,14,cb,10,3
690,1.20563,16,cb,10,3
690,0.80376,17,cb,10,3
690,1.09081,19,cb,10,3
690,1.14822,21,cb,10,3
700,1.42666,6,cb,10,3
700,0.91306,3,cb,10,3
700,0.91306,8,cb,10,3
700,1.31253,10,cb,10,3
700,0.91306,13,cb,10,3
700,1.08426,14,cb,10,3
700,1.31253,16,cb,10,3
700,1.19839,17,cb,10,3
700,1.14133,19,cb,10,3
700,1.08426,21,cb,10,3
710,0.47897,6,cb,10,3
710,0.95794,3,cb,10,3
710,1.43691,8,cb,10,3
710,0.65858,10,cb,10,3
710,1.43691,13,cb,10,3
710,0.95794,14,cb,10,3
710,0.53884,16,cb,10,3
710,0.89807,17,cb,10,3
710,0.8382,19,cb,10,3
710,1.91588,21,cb,10,3
720,1.37121,6,cb,10,3
720,1.37121,3,cb,10,3
720,1.37121,8,cb,10,3
720,1.37121,10,cb,10,3
720,1.37121,13,cb,10,3
720,1.25695,14,cb,10,3
720,1.14268,16,cb,10,3
720,0.97128,17,cb,10,3
720,1.42835,19,cb,10,3
720,0.91414,21,cb,10,3
730,0.8543,6,cb,10,3
730,1.13907,3,cb,10,3
730,1.82251,8,cb,10,3
730,0.8543,10,cb,10,3
730,1.48079,13,cb,10,3
730,1.08212,14,cb,10,3
730,1.30993,16,cb,10,3
730,1.02516,17,cb,10,3
730,0.91126,19,cb,10,3
730,0.91126,21,cb,10,3
740,1.42413,6,cb,10,3
740,1.59503,3,cb,10,3
740,1.42413,8,cb,10,3
740,1.1393,10,cb,10,3
740,1.42413,13,cb,10,3
740,1.1393,14,cb,10,3
740,0.96841,16,cb,10,3
740,1.1393,17,cb,10,3
740,0.22786,19,cb,10,3
740,1.36717,21,cb,10,3
750,1.89045,6,cb,10,3
750,1.43216,3,cb,10,3
750,1.03115,8,cb,10,3
750,1.03115,10,cb,10,3
750,0.97387,13,cb,10,3
750,1.31758,14,cb,10,3
750,1.14573,16,cb,10,3
750,1.20301,17,cb,10,3
750,1.31758,19,cb,10,3
750,0.91658,21,cb,10,3
760,1.55608,6,cb,10,3
760,1.61593,3,cb,10,3
760,2.09472,8,cb,10,3
760,0.89774,10,cb,10,3
760,1.07728,13,cb,10,3
760,0.89774,14,cb,10,3
760,0.89774,16,cb,10,3
760,1.19698,17,cb,10,3
760,1.67577,19,cb,10,3
760,0.95759,21,cb,10,3
770,1.55631,6,cb,10,3
770,1.07744,3,cb,10,3
770,1.31688,8,cb,10,3
770,1.19716,10,cb,10,3
770,1.01759,13,cb,10,3
770,1.19716,14,cb,10,3
770,1.19716,16,cb,10,3
770,1.19716,17,cb,10,3
770,1.25702,19,cb,10,3
770,1.49645,21,cb,10,3
780,1.4826,6,cb,10,3
780,1.42558,3,cb,10,3
780,1.4826,8,cb,10,3
780,1.42558,10,cb,10,3
780,1.53963,13,cb,10,3
780,1.08344,14,cb,10,3
780,1.19749,16,cb,10,3
780,0.7413,17,cb,10,3
780,0.85535,19,cb,10,3
780,1.02642,21,cb,10,3
790,1.48169,6,cb,10,3
790,1.53868,3,cb,10,3
790,1.70965,8,cb,10,3
790,0.9688,10,cb,10,3
790,1.99459,13,cb,10,3
790,0.68386,14,cb,10,3
790,0.68386,16,cb,10,3
790,0.79784,17,cb,10,3
790,0.28494,19,cb,10,3
790,0.9688,21,cb,10,3
800,1.03121,6,cb,10,3
800,0.97392,3,cb,10,3
800,1.54681,8,cb,10,3
800,1.20307,10,cb,10,3
800,1.48952,13,cb,10,3
800,1.43223,14,cb,10,3
800,1.20307,16,cb,10,3
800,1.26036,17,cb,10,3
800,1.6041,19,cb,10,3
800,1.03121,21,cb,10,3
810,0.0598,6,cb,10,3
810,0.47838,3,cb,10,3
810,2.2723,8,cb,10,3
810,0.89696,10,cb,10,3
810,0.53818,13,cb,10,3
810,1.01656,14,cb,10,3
810,1.25575,16,cb,10,3
810,1.01656,17,cb,10,3
810,1.61453,19,cb,10,3
810,2.57129,21,cb,10,3
820,0.45707,6,cb,10,3
820,0.79987,3,cb,10,3
820,1.71401,8,cb,10,3
820,0.857,10,cb,10,3
820,0.05713,13,cb,10,3
820,0.28567,14,cb,10,3
820,0.97127,16,cb,10,3
820,0.97127,17,cb,10,3
820,0.79987,19,cb,10,3
820,1.99968,21,cb,10,3
830,1.01698,6,cb,10,3
830,1.25627,3,cb,10,3
830,2.21342,8,cb,10,3
830,1.67502,10,cb,10,3
830,1.67502,13,cb,10,3
830,1.6152,14,cb,10,3
830,1.37591,16,cb,10,3
830,0.89733,17,cb,10,3
830,0.83751,19,cb,10,3
830,1.55538,21,cb,10,3
840,1.59757,6,cb,10,3
840,2.22519,3,cb,10,3
840,2.22519,8,cb,10,3
840,0.62762,10,cb,10,3
840,2.79575,13,cb,10,3
840,1.19818,14,cb,10,3
840,0.85584,16,cb,10,3
840,1.59757,17,cb,10,3
840,0.96995,19,cb,10,3
840,1.65463,21,cb,10,3
850,1.65432,6,cb,10,3
850,1.65432,3,cb,10,3
850,1.65432,8,cb,10,3
850,1.36909,10,cb,10,3
850,1.36909,13,cb,10,3
850,0.85568,14,cb,10,3
850,0.79864,16,cb,10,3
850,1.31205,17,cb,10,3
850,1.08386,19,cb,10,3
850,1.65432,21,cb,10,3
860,1.14382,6,cb,10,3
860,1.08663,3,cb,10,3
860,0.85786,8,cb,10,3
860,0.91505,10,cb,10,3
860,1.8873,13,cb,10,3
860,1.08663,14,cb,10,3
860,1.60134,16,cb,10,3
860,0.11438,17,cb,10,3
860,1.08663,19,cb,10,3
860,2.23044,21,cb,10,3
870,1.13383,6,cb,10,3
870,1.73058,3,cb,10,3
870,1.49188,8,cb,10,3
870,1.07415,10,cb,10,3
870,1.79025,13,cb,10,3
870,0.9548,14,cb,10,3
870,0.4774,16,cb,10,3
870,1.79025,17,cb,10,3
870,1.37253,19,cb,10,3
870,1.79025,21,cb,10,3
880,1.65459,6,cb,10,3
880,1.1411,3,cb,10,3
880,1.54048,8,cb,10,3
880,0.85582,10,cb,10,3
880,2.79569,13,cb,10,3
880,1.25521,14,cb,10,3
880,1.1411,16,cb,10,3
880,0.57055,17,cb,10,3
880,1.08404,19,cb,10,3
880,1.88281,21,cb,10,3
890,1.60111,6,cb,10,3
890,1.65829,3,cb,10,3
890,2.05857,8,cb,10,3
890,1.37238,10,cb,10,3
890,2.40166,13,cb,10,3
890,0.91492,14,cb,10,3
890,1.20083,16,cb,10,3
890,1.82984,17,cb,10,3
890,1.20083,19,cb,10,3
890,1.37238,21,cb,10,3
900,2.22605,6,cb,10,3
900,2.22605,3,cb,10,3
900,1.76942,8,cb,10,3
900,0.79909,10,cb,10,3
900,1.76942,13,cb,10,3
900,1.3128,14,cb,10,3
900,1.3128,16,cb,10,3
900,0.74202,17,cb,10,3
900,0.91325,19,cb,10,3
900,2.05481,21,cb,10,3
910,1.79713,6,cb,10,3
910,1.19809,3,cb,10,3
910,1.85704,8,cb,10,3
910,1.19809,10,cb,10,3
910,2.45608,13,cb,10,3
910,1.19809,14,cb,10,3
910,1.01838,16,cb,10,3
910,1.3778,17,cb,10,3
910,0.83866,19,cb,10,3
910,2.09665,21,cb,10,3
920,2.3327,6,cb,10,3
920,1.1948,3,cb,10,3
920,1.76375,8,cb,10,3
920,0.68274,10,cb,10,3
920,1.87754,13,cb,10,3
920,1.1379,14,cb,10,3
920,0.73964,16,cb,10,3
920,0.85343,17,cb,10,3
920,0.96722,19,cb,10,3
920,1.76375,21,cb,10,3
930,2.40649,6,cb,10,3
930,1.77622,3,cb,10,3
930,2.46379,8,cb,10,3
930,1.26054,10,cb,10,3
930,2.3492,13,cb,10,3
930,0.68757,14,cb,10,3
930,1.31784,16,cb,10,3
930,1.14595,17,cb,10,3
930,1.31784,19,cb,10,3
930,1.77622,21,cb,10,3
940,1.88338,6,cb,10,3
940,1.76924,3,cb,10,3
940,1.88338,8,cb,10,3
940,1.31266,10,cb,10,3
940,1.88338,13,cb,10,3
940,0.97023,14,cb,10,3
940,0.97023,16,cb,10,3
940,0.68487,17,cb,10,3
940,1.08437,19,cb,10,3
940,1.19851,21,cb,10,3
950,1.73547,6,cb,10,3
950,1.25672,3,cb,10,3
950,1.97484,8,cb,10,3
950,1.13703,10,cb,10,3
950,2.63312,13,cb,10,3
950,1.25672,14,cb,10,3
950,1.01734,16,cb,10,3
950,1.19687,17,cb,10,3
950,0.71812,19,cb,10,3
950,1.85515,21,cb,10,3
960,1.25676,6,cb,10,3
960,1.85521,3,cb,10,3
960,2.03475,8,cb,10,3
960,0.83784,10,cb,10,3
960,2.69305,13,cb,10,3
960,0.89768,14,cb,10,3
960,0.95753,16,cb,10,3
960,0.83784,17,cb,10,3
960,1.13706,19,cb,10,3
960,1.25676,21,cb,10,3
970,2.56801,6,cb,10,3
970,1.85135,3,cb,10,3
970,1.31386,8,cb,10,3
970,1.19442,10,cb,10,3
970,2.74717,13,cb,10,3
970,1.37359,14,cb,10,3
970,1.55275,16,cb,10,3
970,1.43331,17,cb,10,3
970,1.19442,19,cb,10,3
970,1.25414,21,cb,10,3
980,2.52193,6,cb,10,3
980,1.83413,3,cb,10,3
980,2.57925,8,cb,10,3
980,0.80243,10,cb,10,3
980,2.57925,13,cb,10,3
980,1.14633,14,cb,10,3
980,0.0,16,cb,10,3
980,1.08902,17,cb,10,3
980,1.14633,19,cb,10,3
980,1.94877,21,cb,10,3
990,2.57012,6,cb,10,3
990,1.94187,3,cb,10,3
990,1.6563,8,cb,10,3
990,1.54207,10,cb,10,3
990,0.97093,13,cb,10,3
990,1.02805,14,cb,10,3
990,1.88475,16,cb,10,3
990,1.02805,17,cb,10,3
990,0.85671,19,cb,10,3
990,1.59918,21,cb,10,3
1000,1.93935,6,cb,10,3
1000,2.56679,3,cb,10,3
1000,0.17112,8,cb,10,3
1000,0.62744,10,cb,10,3
1000,1.19784,13,cb,10,3
1000,0.79856,14,cb,10,3
1000,0.05704,16,cb,10,3
1000,0.79856,17,cb,10,3
1000,1.1408,19,cb,10,3
1000,1.54007,21,cb,10,3
1010,1.97682,6,cb,10,3
1010,1.97682,3,cb,10,3
1010,1.25797,8,cb,10,3
1010,1.31788,10,cb,10,3
1010,0.95846,13,cb,10,3
1010,1.19807,14,cb,10,3
1010,2.27633,16,cb,10,3
1010,0.83865,17,cb,10,3
1010,1.13817,19,cb,10,3
1010,1.37778,21,cb,10,3
1020,2.51733,6,cb,10,3
1020,1.888,3,cb,10,3
1020,1.20146,8,cb,10,3
1020,0.85818,10,cb,10,3
1020,0.51491,13,cb,10,3
1020,0.97261,14,cb,10,3
1020,0.0,16,cb,10,3
1020,1.20146,17,cb,10,3
1020,1.08703,19,cb,10,3
1020,1.888,21,cb,10,3
1030,2.15188,6,cb,10,3
1030,2.3312,3,cb,10,3
1030,1.13571,8,cb,10,3
1030,1.13571,10,cb,10,3
1030,1.67368,13,cb,10,3
1030,0.95639,14,cb,10,3
1030,2.21165,16,cb,10,3
1030,0.83684,17,cb,10,3
1030,0.83684,19,cb,10,3
1030,1.97256,21,cb,10,3
1040,2.39711,6,cb,10,3
1040,1.71222,3,cb,10,3
1040,1.42685,8,cb,10,3
1040,1.14148,10,cb,10,3
1040,0.62781,13,cb,10,3
1040,1.19855,14,cb,10,3
1040,0.17122,16,cb,10,3
1040,1.88344,17,cb,10,3
1040,1.3127,19,cb,10,3
1040,1.94052,21,cb,10,3
1050,2.33495,6,cb,10,3
1050,2.6197,3,cb,10,3
1050,0.5695,8,cb,10,3
1050,0.96815,10,cb,10,3
1050,1.4807,13,cb,10,3
1050,0.9112,14,cb,10,3
1050,2.33495,16,cb,10,3
1050,0.2278,17,cb,10,3
1050,1.2529,19,cb,10,3
1050,2.0502,21,cb,10,3
1060,2.05532,6,cb,10,3
1060,2.11241,3,cb,10,3
1060,1.54149,8,cb,10,3
1060,1.31312,10,cb,10,3
1060,1.19894,13,cb,10,3
1060,1.54149,14,cb,10,3
1060,0.0,16,cb,10,3
1060,1.54149,17,cb,10,3
1060,0.91348,19,cb,10,3
1060,1.99823,21,cb,10,3
1070,0.79964,6,cb,10,3
1070,2.62739,3,cb,10,3
1070,1.02811,8,cb,10,3
1070,1.02811,10,cb,10,3
1070,1.02811,13,cb,10,3
1070,1.02811,14,cb,10,3
1070,1.94199,16,cb,10,3
